TimeIndex,Animal_1,Animal_2,Animal_3,Animal_4,Animal_5,Animal_6,Animal_7,Animal_8,Animal_9
18612,30736.2507116337,31879.2635120869,26149.0194828385,22465.0976010498,31602.1358228512,28688.8527869727,36128.9184754229,30206.2575479415,42471.8323996193
18613,30789.100669809,31879.0770936541,26083.0536911119,22392.7990640947,31625.1188667587,29270.5859189038,36537.0878484088,30175.9349557233,41232.0670738622
18614,31129.1995652774,32081.9306016884,26429.3278816915,22409.689769532,31729.408143484,29262.1812395803,36537.0878484088,30180.338016133,41768.6177056804
18615,31341.9157069281,32520.4598534607,26518.472781117,22193.5967189705,31745.2782358014,31609.067608736,36899.8023394963,29822.9465675067,42639.7638659736
18616,31292.4285096819,32539.17095497,26522.0618840126,22422.4938247054,31745.2782358014,31531.1876948461,36710.1389238265,30134.4870125202,42679.8504274915
18617,32198.0659321382,32878.706006864,27151.1300270247,22419.9764610818,31831.5806299067,31516.2665854909,36832.0026183158,30129.850979481,43215.375501867
18618,32506.6278914152,32898.9441751384,27491.9455442691,22148.4604939955,32146.5566713454,31048.5309729567,36836.5427006601,29942.4777736138,43343.1465346583
18619,32579.8491094511,33034.9822400514,27467.5303423769,22448.0407680175,32154.953780589,30704.927459539,36759.5910085733,30135.5397807936,43148.6654776452
18620,32614.9881062484,33017.9409298199,27420.9318238933,22560.0683338433,32253.1701171493,30661.7934700005,37313.9269842105,30008.287402955,43027.3164980201
18621,32604.3228189155,32850.4261457619,27285.8166074869,22624.1979083047,32672.2392818776,30426.5942891443,37307.8208316042,30973.8452324929,42632.9081533587
18622,32519.2963068414,32657.4239200729,27183.6676109678,22576.6805987886,32906.4277590492,30038.7300657065,37548.8677001607,31678.3092891881,42670.4493580528
18623,32441.7514687347,32560.4544322473,27129.728693976,22712.5878915156,33028.816188228,30591.1170544584,37427.4545722397,32633.2351020811,42977.2578659236
18624,32562.7705582115,32651.1594891029,26833.3552591391,22694.0933694136,32805.3141697347,30435.2657891751,37321.8356159772,32614.3001853394,41711.5402154054
18625,32472.1838149777,33158.3257241112,26805.1536744706,22543.2051366628,31903.884323946,30798.1491674383,37218.7455216784,33372.4983559812,41746.0986400015
18626,32211.2490411624,33132.7617911583,26797.4125478548,22318.9190053148,31806.3816132924,30709.9480137755,37180.6810117379,33698.5269790099,41673.5738432845
18627,32249.661325588,33536.8482716089,26257.8075447624,22378.0462843142,31980.1187856298,30655.700856619,37220.8861720083,33636.2596389604,40900.5929023818
18628,32011.008055823,33724.4193799633,26070.9440029904,22531.7494435232,32217.4873243121,30466.3540957427,37256.3901313496,33638.1809791434,40164.1159967509
18629,32050.6709970363,34227.5571546654,26049.8620616889,22466.8916304235,32795.0541231193,NaN,37300.5649152895,34135.3069537969,40187.9104904885
18630,32234.8454440661,34234.0152741968,25983.7656409886,22389.6205535064,32773.1718973582,NaN,37225.5483893954,34013.7970001397,40082.0260002115
18631,32207.2477263482,34454.1891169652,26139.4844906978,22394.1093932486,33003.7304183638,NaN,37301.0009041939,34040.7880617038,NaN
18632,31954.8646056865,34267.7061487838,26129.7192589909,22362.0740470514,33263.2895434761,NaN,37273.3788043631,33857.9582280234,NaN
18633,32017.0582355474,34322.63968914,26169.0648501938,22467.3814750779,33463.2307253536,NaN,37592.6846139676,33713.7734724098,NaN
18634,32167.9954774658,34132.9357728076,26211.1633477506,22602.0719571015,33566.114056975,NaN,37396.3168792706,33690.2054681413,NaN
18635,32838.2553011803,33695.3110079493,26074.8667915296,22848.1863965864,33514.5108003828,NaN,37140.7975699108,33834.2063493154,NaN
18636,32825.2134126401,33695.3110079493,26074.8667915296,23296.964795477,33514.5108003828,NaN,37232.7999810527,33870.1943178894,NaN
18637,32829.0641020176,33626.9836812869,26405.5432624521,23296.964795477,33407.4696437519,NaN,37153.5172808898,33805.2930025886,NaN
18638,33212.1476661408,33242.1233306083,26585.2965251255,23266.1235392525,33260.5868591362,27658.2252763471,37119.9688383276,33592.7673644777,41399.4070712382
18639,33394.7058087555,33230.9749113138,26593.9480326913,23109.6711699805,33029.240147605,28921.8307364967,36613.2353114197,33642.3668558391,41399.4070712382
18640,33455.9902003232,33269.2002237677,26757.9772705848,23016.626198152,33023.9672963275,29690.9506452915,36763.0407092119,33565.8633696344,42438.4825442625
18641,33331.8394051053,33313.66263236,26741.3122444086,23016.626198152,32441.0475101442,29674.2873722067,36630.4918750673,33673.9669248208,42363.3478116766
18642,33405.1817143037,33238.5289264773,26534.4737232606,22892.5993976986,31790.690049255,30078.9152723768,36841.2455563048,32993.1612684771,43166.7736563366
18643,33390.4520341713,33291.7049194446,26529.0074654263,22639.454392701,31772.2668232694,30648.2239562838,35675.9881451525,33849.1546297798,43050.709184363
18644,32861.0211524204,33144.2427649646,26524.2586232642,22638.2045586313,31791.5914245936,30637.595401177,35606.2385847969,33842.5657676591,44017.7380605294
18645,32812.2615235067,33276.8931991458,26182.6515990233,22557.3524531925,30683.8884069531,30546.7706695337,35587.0476014352,34353.2631082416,44062.9461712982
18646,32949.964458829,33143.9769486471,26204.6320133199,22583.8935255578,30140.3731829238,30385.0984046643,35424.3160105826,34757.9494103424,44052.5286385795
18647,32835.9125160753,33106.6364047244,26077.5170259864,22560.3570783369,30140.3731829238,30146.2421169565,35572.8232937905,34875.001957666,44026.9196236125
18648,32783.0294943122,33009.4598869779,26154.0441241595,22560.8773350498,29988.2038723517,30020.4792020972,35520.7720930424,34904.6988511115,42559.869366591
18649,33850.212834147,33243.2212775446,26295.8482651621,22557.6543277506,30668.3448467337,28673.7511867832,35677.7710014913,34984.7144827971,42579.3562063227
18650,33850.212834147,33242.8821756629,25850.8673200324,22526.865737093,30738.31874236,28779.2343956579,36073.564426695,35046.2322121167,42863.6122685562
18651,34745.4851850544,33223.0785163228,25875.9687634519,22502.6752812925,31434.1302517746,28748.4745693071,36068.3254684984,35030.0331897089,42269.676837335
18652,34486.7613569832,33143.2032738449,25788.553320211,22774.040301612,32359.4958960982,29599.4974580309,36070.6070240867,35045.6061803416,41816.2590387555
18653,34474.9105071139,33166.1135331875,25791.446700205,22387.9869746791,32503.5198037177,28976.3949551265,36167.6647228887,34878.6778496979,41816.2590387555
18654,34945.7895743129,32499.9537701028,25618.4245255682,22382.0938846833,32666.0665367866,28935.485658364,36105.7565016808,34997.9007669178,41736.9596453798
18655,35001.1647119655,32346.9814931749,25682.4157042131,22305.0607512314,32913.5727446025,29850.2954345373,36107.5879821477,34761.7336175012,41083.1260243408
18656,34687.9801243333,32942.7428832071,25704.1799343964,24950.7982194978,32554.0837943256,30566.7445504451,36287.0606425242,34675.6316397215,41094.4496266179
18657,34935.6615031052,32940.4815872225,25676.8908473976,26191.5301539422,32554.0837943256,30432.5982104175,36150.1560169007,34585.5575574435,41883.7440322783
18658,34799.236833585,33492.8216942997,25704.9744483762,26221.230900921,32466.6986244,30858.1148821908,36181.8271323353,34662.9923013988,41381.9889189158
18659,34269.9247820752,33587.8736170695,25560.7338956172,27243.1015774621,32063.935070939,32217.4347445243,36266.5504433689,31366.6053799397,41373.0362118802
18660,34269.9247820752,33504.8512864444,25560.7338956172,28920.7915225271,32080.1225337395,32771.2232428396,36124.2190851313,27977.3690508713,41668.3549585767
18661,33913.8230089219,33791.9495850446,25633.767552533,28901.4075126259,32545.7235804146,32796.1539853041,36209.5902594638,28026.2207852304,41332.2008844657
18662,33765.4952384568,33696.4725758897,25274.6262511224,29413.9479209127,32675.9682606819,33205.1731497335,36227.5742992479,28043.7516702871,41729.722349616
18663,33214.1284980418,33641.0211991328,25274.6262511224,29596.3210600767,32694.5292951387,33151.8242952583,36582.6234920589,29184.4663981149,41683.9247254597
18664,33256.8899846936,33482.1878341994,25386.3081456319,29769.1128977207,32541.8843321026,33251.1272851771,36511.1337860294,29200.6369054307,41397.1800628977
18665,33216.4837275833,33502.6446260662,25938.8009634698,29750.8735307586,31007.1687797018,33163.5002056433,36518.4682160122,30049.8656698648,41563.7710692907
18666,32894.2953327539,33377.6541333264,25928.5976527101,29591.0411745879,31748.8090219841,32574.2133670598,36422.1811007041,30988.3360575623,41636.122058919
18667,32894.2953327539,33352.7824138967,25513.9677204579,29262.0421062624,31769.0234457437,32285.8807083173,36330.6188964439,30983.193924622,41430.721308635
18668,32827.8934618418,33599.4303315828,25398.7048377694,29262.0421062624,32318.9649695708,32277.8628001274,36313.3289442249,30910.378538405,41599.1640820534
18669,32498.7699919964,33499.2875097508,25099.953391279,28764.8063182386,32617.8487517987,31867.6431841971,36313.8360729694,30648.479744547,41486.0548258073
18670,32544.3353468992,33584.3008518801,25099.953391279,28756.9720396241,32617.8487517987,31761.4280759935,36345.0420939865,31246.0203890063,41347.5127661259
18671,32379.6782527365,33246.9780542384,25313.3267154657,28756.9720396241,33858.4079155539,31705.2180409167,36266.8667909435,31259.5809434058,41457.2693513684
18672,32743.8882058448,33015.9470894947,25287.2151753479,28540.9211468697,33545.0638329525,31565.2583734089,36219.7870702002,31426.6681879222,41415.1547192894
18673,32754.5941243447,31778.4191062982,25287.2151753479,28321.2547305293,33246.472562785,31691.6798411237,36342.2218824319,31452.093076712,41414.9782655277
18674,32872.4928746383,31759.9401276771,25134.7254094653,27953.0424066629,33271.6838792157,31691.6798411237,36133.2513165615,31358.8174545747,41704.7061222278
18675,33093.7663058688,31307.5684996951,25014.1849035398,27953.0424066629,33666.8111505925,31530.6818988847,36149.0050504615,31215.0334644483,41367.4795168649
18676,33232.1307509742,31728.6350931048,24991.1299223956,27887.3852881434,33871.9540376779,31668.0991804795,35925.5348057056,31022.2109803046,41607.2515675776
18677,33205.8315750011,31744.2581897251,25035.1085194374,27872.7534441387,33875.9537709768,31145.3261836932,36044.4114677566,30610.7808743642,41626.9890633795
18678,33294.7063428801,32678.631691984,25107.1372323131,27873.3219503484,33948.9765662701,31108.0292394494,36029.1432056533,30593.4704004982,41592.7363085324
18679,32940.5573786299,32578.7309088134,25075.8855937568,27769.738109853,33946.9920274036,30773.8430017896,36328.8964438634,30591.5380632291,41003.901238129
18680,32963.3014305428,32568.2312009031,25075.8855937568,27697.6581643254,33956.235184147,30796.8619463994,36184.8759840027,30358.2656340945,41572.3204821201
18681,32805.2879776139,32728.342566502,24841.5240485635,27703.888742828,33908.086736781,30807.647814947,36207.2063976313,30358.2656340945,41377.0352915145
18682,32373.577602937,32687.3368790154,25043.764769842,27861.9058355529,33531.5557824649,30953.9133485196,36186.8084115257,30219.8556599211,41748.892646443
18683,32454.7766748377,32581.7920889329,25013.220498389,27810.63704324,33185.4336688453,31060.9926934977,36124.1314254442,30046.600806649,41731.9232363825
18684,33773.0098988696,32701.5151679485,26055.0480414381,25448.6162502726,32487.9009405773,31861.5302594112,35877.3628414909,30820.4034543476,41117.1868010884
18685,33339.7458538411,32488.7743576135,26022.4404517493,25392.615397602,32487.9009405773,31629.2648081913,36045.4207723759,30772.0113625283,41055.268975606
18686,33339.7458538411,32554.6887806886,26592.8875261341,25582.9898140733,32371.2539321915,31680.6329472697,35983.8464333902,30759.2712674079,41739.9968043955
18687,33311.2471259879,32201.0016662219,26592.8875261341,26296.9271217241,32226.0280729104,31580.8098961168,35745.0729823508,30092.0893689529,41790.0876438044
18688,33302.8159194425,30617.3950161602,27162.9703300518,26296.9271217241,32226.0280729104,31674.9931577516,35677.2148096145,30138.0958630926,41798.6719300573
18689,33277.4418187378,30436.7308786815,27056.7741242093,27590.7010128358,32241.45323241,31489.1049387147,35655.3227619932,30172.4431378728,41727.1392581568
18690,33085.8188518061,30915.2764161115,27056.7741242093,27984.2388841638,32105.6877828078,31480.3006031242,35703.6701759007,30544.6275476069,41772.5909485342
18691,32812.7893112241,31565.9623524399,26576.1111959129,28462.7462260023,32120.0280558006,31474.6466816339,35650.1582196316,32152.1544604168,41916.4193019444
18692,32143.8767123549,32122.5118072154,26476.4952018071,28457.3755675337,32152.5252056481,31526.3208405459,35627.7624261367,32905.6523092288,41839.0361820005
18693,32173.6151648262,32162.0426026545,26398.3785985117,28851.1926970445,31077.9492858806,31402.2102198261,35798.021938038,32905.6523092288,41556.1956583557
18694,32317.582507525,32527.0460124802,26285.2513265602,28831.7534554965,31169.6292262488,31349.0170129361,35773.9629060951,33222.1670367125,41666.2740059065
18695,30202.9179937938,32662.3015215799,26005.3330019588,28806.4470208399,31223.0549723653,31154.5087497236,35672.0209895307,33454.0645569144,41679.7912700053
18696,30204.1643143623,32681.2737949435,25870.6450115892,28802.0387887485,31948.0643567635,31181.3860472531,35781.033314892,33247.0506898607,41409.9820979846
18697,29308.6506813834,32525.1530053049,25718.9985052275,28635.8595613289,31435.5553056866,30829.1447410691,35582.169891575,33768.8573597123,41451.8874630244
18698,29718.5023755631,32435.6273779548,25698.6885111461,28635.8595613289,31619.0906030393,30703.8370444029,35614.0033616042,33173.7442888021,41500.984829997
18699,30777.2769926796,32464.5783307725,25524.7034342473,28299.3823394562,32490.2488976615,30971.6578362505,35697.2541989749,33290.7059475085,41517.5763781262
18700,30777.2769926796,32413.79866608,25524.7034342473,27998.1383412966,32325.629013211,30980.3857640178,35721.5864275039,33290.7059475085,41488.7604227932
18701,31319.9348889975,32241.9227801851,25360.8628405199,27743.2927328176,32325.629013211,31473.264093271,35994.5987407901,33562.7361132886,41566.4020128684
18702,32290.9397332085,32328.461718309,25514.2436128039,27763.5148542605,32355.2387939173,31622.9629525001,36149.9015435635,34429.6898742583,41544.5203103531
18703,32315.0709785028,32193.9349672657,25525.6668034019,27346.7468287015,32539.1784284888,31626.01221645,36107.8919868732,34415.3796843449,41287.925291173
18704,32716.7663893763,32128.0025989141,25495.6373155123,27354.0575940213,31275.5842063906,31513.702438519,36032.0289002528,34324.6796677516,41219.004578493
18705,32999.8717600178,31799.8410996385,25447.6447956702,27336.0096993601,31275.4832104305,31386.9007872306,NaN,34608.1177320578,41016.3893977158
18706,30267.4150895432,31809.99193994,25718.3809238124,26036.6188532571,31802.8984097231,31403.0610299068,NaN,34654.3683044684,39911.3601642736
18707,30284.4297351704,31768.997119696,25740.1575934231,25651.7616170539,32028.6746160781,30972.4335037308,NaN,34426.1179437976,40307.1209078938
18708,29037.909322522,31950.5265142691,26134.1601283541,26291.9299647369,32030.2381588259,30922.0658977606,NaN,34551.9233497726,41097.9961324628
18709,29692.3191152332,31950.5265142691,26759.5137246891,26291.9299647369,32323.7936724822,31096.8750937951,36905.7901902018,34629.8433214314,41118.0918841329
18710,29680.2619170861,32471.296367961,26950.4196148102,26905.4276416631,32384.7656180571,31098.3375242311,37083.733213721,34464.7412041884,41555.2935908897
18711,30032.9772447524,32521.2117176994,26956.9943381452,27330.2250820243,32105.471306148,31420.6637270628,37629.7545373927,33687.1074266721,41744.8841452909
18712,29965.2523182577,32492.8148682517,26720.8906630475,27316.6238526431,32105.471306148,31033.7509220236,37540.7026139188,30988.7132785705,41739.0179431768
